customer_id,Recency,Frequency,Monetary,r_quartile,f_quartile,m_quartile,RFM_score,segment
2731,4,4,2409.89,4,1,1,411,Regular
2732,17,10,6703.58,4,4,3,443,Champion
2733,29,9,12972.27,3,4,4,344,Loyal
2734,56,3,2148.54,2,1,1,211,Regular
2735,149,2,1340.77,1,1,1,111,At Risk
2736,43,5,4311.28,3,2,2,322,Potential Loyalist
2737,6,9,10510.1,4,4,4,444,Champion
2738,60,5,5189.82,2,2,2,222,Regular
2739,243,2,743.0500000000001,1,1,1,111,At Risk
2740,27,8,10497.95,3,4,4,344,Loyal
2741,20,3,3056.2200000000003,3,1,1,311,Regular
2742,96,3,3741.05,1,1,1,111,At Risk
2743,47,2,2956.8,2,1,1,211,Regular
2744,126,3,3148.36,1,1,1,111,At Risk
2745,268,2,3322.62,1,1,1,111,At Risk
2746,9,3,3056.2200000000003,4,1,1,411,Regular
2747,15,8,10528.310000000001,4,4,4,444,Champion
2748,7,4,3952.7,4,1,1,411,Regular
2749,35,1,1061.56,3,1,1,311,Regular
2750,43,11,12349.36,3,4,4,344,Loyal
2751,4,8,9856.48,4,4,4,444,Champion
2752,13,4,5737.59,4,1,2,412,Regular
2753,68,11,9649.8,2,4,4,244,Big Spender
2754,187,3,5568.64,1,1,2,112,At Risk
2755,29,12,12109.6,3,4,4,344,Loyal
2756,57,4,5196.93,2,1,2,212,Regular
2757,145,3,3501.37,1,1,1,111,At Risk
2758,80,3,2230.06,2,1,1,211,Regular
2759,111,5,5619.73,1,2,2,122,At Risk
2760,32,5,5241.94,3,2,2,322,Potential Loyalist
2761,8,9,10079.42,4,4,4,444,Champion
2762,17,9,13073.58,4,4,4,444,Champion
2763,20,9,6496.64,3,4,3,343,Loyal
2764,52,3,1639.08,2,1,1,211,Regular
2765,47,6,8522.02,2,2,4,224,Big Spender
2766,48,6,8740.06,2,2,4,224,Big Spender
2767,49,3,2597.41,2,1,1,211,Regular
2768,24,6,6811.9400000000005,3,2,3,323,Potential Loyalist
2769,47,6,8004.25,2,2,3,223,Regular
2770,31,9,13728.7,3,4,4,344,Loyal
2771,45,5,8579.48,3,2,4,324,Potential Loyalist
2772,26,5,5138.68,3,2,2,322,Potential Loyalist
2773,5,4,4179.19,4,1,2,412,Regular
2774,85,5,4479.04,2,2,2,222,Regular
2775,13,6,6201.93,4,2,3,423,Potential Loyalist
2776,47,4,4205.06,2,1,2,212,Regular
2777,104,6,6216.71,1,2,3,123,At Risk
2778,10,5,5669.9,4,2,2,422,Potential Loyalist
2779,12,5,6558.76,4,2,3,423,Potential Loyalist
2780,3,5,6150.43,4,2,3,423,Potential Loyalist
2781,74,4,4131.86,2,1,1,211,Regular
2782,171,5,4995.43,1,2,2,122,At Risk
2783,74,11,9019.44,2,4,4,244,Big Spender
2784,75,3,2423.2200000000003,2,1,1,211,Regular
2785,46,6,9232.95,2,2,4,224,Big Spender
2786,4,6,4372.3,4,2,2,422,Potential Loyalist
2787,38,6,10014.36,3,2,4,324,Potential Loyalist
2788,45,11,17258.940000000002,3,4,4,344,Loyal
2789,25,2,2097.73,3,1,1,311,Regular
2790,78,3,1799.14,2,1,1,211,Regular
2791,15,7,9980.38,4,3,4,434,Loyal
2792,219,3,4771.39,1,1,2,112,At Risk
2793,35,8,10915.33,3,4,4,344,Loyal
2794,6,7,7835.25,4,3,3,433,Loyal
2795,92,3,4453.63,1,1,2,112,At Risk
2796,9,7,8157.719999999999,4,3,4,434,Loyal
2797,76,6,4583.92,2,2,2,222,Regular
2798,155,5,3433.47,1,2,1,121,At Risk
2799,30,8,9916.09,3,4,4,344,Loyal
2800,42,5,1193.9,3,2,1,321,Potential Loyalist
2801,23,5,3312.28,3,2,1,321,Potential Loyalist
2802,173,3,1370.06,1,1,1,111,At Risk
2803,31,6,6522.64,3,2,3,323,Potential Loyalist
2804,59,7,6016.75,2,3,3,233,Regular
2805,4,5,5915.9,4,2,2,422,Potential Loyalist
2806,69,8,8667.06,2,4,4,244,Big Spender
2807,354,1,1216.14,1,1,1,111,At Risk
2808,7,5,6828.29,4,2,3,423,Potential Loyalist
2809,84,3,2490.58,2,1,1,211,Regular
2810,63,6,3670.1800000000003,2,2,1,221,Regular
2811,26,5,4456.35,3,2,2,322,Potential Loyalist
2812,88,6,8956.25,1,2,4,124,Big Spender
2813,205,5,6323.22,1,2,3,123,At Risk
2814,14,4,4851.34,4,1,2,412,Regular
2815,28,9,9217.46,3,4,4,344,Loyal
2816,9,10,13562.73,4,4,4,444,Champion
2817,16,3,4046.6099999999997,4,1,1,411,Regular
2818,100,4,5234.29,1,1,2,112,At Risk
2819,163,4,5543.02,1,1,2,112,At Risk
2820,59,7,8152.6900000000005,2,3,4,234,Big Spender
2821,52,5,4455.08,2,2,2,222,Regular
2822,12,9,8764.17,4,4,4,444,Champion
2823,13,4,2040.6100000000001,4,1,1,411,Regular
2824,123,6,8837.81,1,2,4,124,Big Spender
2825,113,4,4231.89,1,1,2,112,At Risk
2826,12,12,11244.57,4,4,4,444,Champion
2827,108,5,4673.13,1,2,2,122,At Risk
2828,116,2,2446.06,1,1,1,111,At Risk
2829,145,2,3023.32,1,1,1,111,At Risk
2830,96,5,4885.5199999999995,1,2,2,122,At Risk
2831,15,5,4904.01,4,2,2,422,Potential Loyalist
2832,24,8,6485.34,3,4,3,343,Loyal
2833,17,6,6437.61,4,2,3,423,Potential Loyalist
2834,67,3,3603.6800000000003,2,1,1,211,Regular
2835,229,3,1178.37,1,1,1,111,At Risk
2836,14,10,12283.11,4,4,4,444,Champion
2837,42,7,9092.1,3,3,4,334,Loyal
2838,16,3,2838.62,4,1,1,411,Regular
2839,18,8,7971.99,4,4,3,443,Champion
2840,17,4,3362.7599999999998,4,1,1,411,Regular
2841,17,7,10658.349999999999,4,3,4,434,Loyal
2842,40,3,2134.96,3,1,1,311,Regular
2843,21,6,6116.0,3,2,3,323,Potential Loyalist
2844,24,6,6778.91,3,2,3,323,Potential Loyalist
2845,48,8,8539.21,2,4,4,244,Big Spender
2846,16,4,4002.3,4,1,1,411,Regular
2847,45,7,8251.07,3,3,4,334,Loyal
2848,14,4,5354.429999999999,4,1,2,412,Regular
2849,116,4,4650.96,1,1,2,112,At Risk
2850,8,8,7671.88,4,4,3,443,Champion
2851,10,8,8746.779999999999,4,4,4,444,Champion
2852,26,6,8373.67,3,2,4,324,Potential Loyalist
2853,82,8,8836.36,2,4,4,244,Big Spender
2854,84,4,4893.5,2,1,2,212,Regular
2855,40,2,255.35000000000002,3,1,1,311,Regular
2856,7,7,10139.11,4,3,4,434,Loyal
2857,114,6,8974.25,1,2,4,124,Big Spender
2858,109,4,6672.94,1,1,3,113,At Risk
2859,11,8,6793.56,4,4,3,443,Champion
2860,9,9,13804.79,4,4,4,444,Champion
2861,74,8,9484.25,2,4,4,244,Big Spender
2862,15,5,4816.96,4,2,2,422,Potential Loyalist
2863,176,1,544.05,1,1,1,111,At Risk
2864,18,4,4770.7699999999995,4,1,2,412,Regular
2865,1,7,11030.02,4,3,4,434,Loyal
2866,79,4,4759.37,2,1,2,212,Regular
2867,96,5,2866.46,1,2,1,121,At Risk
2868,26,4,3572.73,3,1,1,311,Regular
2869,117,6,6230.41,1,2,3,123,At Risk
2870,110,2,599.88,1,1,1,111,At Risk
2871,21,6,4852.74,3,2,2,322,Potential Loyalist
2872,25,7,7041.0599999999995,3,3,3,333,Loyal
2873,105,3,3244.63,1,1,1,111,At Risk
2874,61,11,15091.91,2,4,4,244,Big Spender
2875,36,4,5883.47,3,1,2,312,Regular
2876,326,1,958.74,1,1,1,111,At Risk
2877,42,9,8291.58,3,4,4,344,Loyal
2878,1,3,2319.39,4,1,1,411,Regular
2879,15,8,9983.98,4,4,4,444,Champion
2880,19,8,12780.52,3,4,4,344,Loyal
2881,73,6,6506.51,2,2,3,223,Regular
2882,295,2,2515.6800000000003,1,1,1,111,At Risk
2883,50,7,10571.82,2,3,4,234,Big Spender
2884,15,8,6897.469999999999,4,4,3,443,Champion
2885,95,9,12055.64,1,4,4,144,Big Spender
2886,40,8,8504.95,3,4,4,344,Loyal
2887,25,9,10892.99,3,4,4,344,Loyal
2888,30,6,7967.07,3,2,3,323,Potential Loyalist
2889,106,5,6098.4800000000005,1,2,3,123,At Risk
2890,87,7,8037.32,2,3,3,233,Regular
2891,63,7,8583.39,2,3,4,234,Big Spender
2892,13,5,6697.78,4,2,3,423,Potential Loyalist
2893,60,3,4825.25,2,1,2,212,Regular
2894,87,9,14621.73,2,4,4,244,Big Spender
2895,259,2,1390.68,1,1,1,111,At Risk
2896,195,2,2648.5,1,1,1,111,At Risk
2897,47,5,4416.799999999999,2,2,2,222,Regular
2898,79,4,4284.31,2,1,2,212,Regular
2899,31,6,6188.15,3,2,3,323,Potential Loyalist
2900,62,3,4234.34,2,1,2,212,Regular
2901,39,7,9512.21,3,3,4,334,Loyal
2902,197,2,1591.08,1,1,1,111,At Risk
2903,27,3,3175.62,3,1,1,311,Regular
2904,24,7,5397.49,3,3,2,332,Loyal
2905,9,4,3343.69,4,1,1,411,Regular
2906,46,4,4835.93,2,1,2,212,Regular
2907,75,7,9679.210000000001,2,3,4,234,Big Spender
2908,2,6,3638.18,4,2,1,421,Potential Loyalist
2909,84,7,7868.9,2,3,3,233,Regular
2910,47,8,5951.54,2,4,2,242,Regular
2911,284,2,1875.15,1,1,1,111,At Risk
2912,47,13,14149.73,2,4,4,244,Big Spender
2913,90,6,5130.11,1,2,2,122,At Risk
2914,13,12,13824.53,4,4,4,444,Champion
2915,34,7,6896.26,3,3,3,333,Loyal
2916,25,7,8475.59,3,3,4,334,Loyal
2917,149,5,6402.85,1,2,3,123,At Risk
2918,52,7,8939.64,2,3,4,234,Big Spender
2919,22,6,5710.05,3,2,2,322,Potential Loyalist
2920,100,2,2787.82,1,1,1,111,At Risk
2921,58,5,4820.4,2,2,2,222,Regular
2922,2,5,5507.0199999999995,4,2,2,422,Potential Loyalist
2923,14,7,6413.18,4,3,3,433,Loyal
2924,65,6,5940.1900000000005,2,2,2,222,Regular
2925,94,5,4419.8099999999995,1,2,2,122,At Risk
2926,144,4,3211.69,1,1,1,111,At Risk
2927,100,3,4096.32,1,1,1,111,At Risk
2928,176,5,6092.18,1,2,3,123,At Risk
2929,2,9,10903.63,4,4,4,444,Champion
2930,72,6,5079.0,2,2,2,222,Regular
2931,58,6,4741.6,2,2,2,222,Regular
2932,20,10,10991.14,3,4,4,344,Loyal
2933,96,5,4806.32,1,2,2,122,At Risk
2934,62,6,7094.71,2,2,3,223,Regular
2935,7,7,4508.01,4,3,2,432,Loyal
2936,60,7,10669.630000000001,2,3,4,234,Big Spender
2937,8,7,11473.75,4,3,4,434,Loyal
2938,126,5,7013.27,1,2,3,123,At Risk
2939,91,4,3757.8,1,1,1,111,At Risk
2940,95,7,6758.78,1,3,3,133,At Risk
2941,173,5,4811.55,1,2,2,122,At Risk
2942,10,8,9837.369999999999,4,4,4,444,Champion
2943,53,7,7308.48,2,3,3,233,Regular
2944,31,6,4572.33,3,2,2,322,Potential Loyalist
2945,50,3,2684.96,2,1,1,211,Regular
2946,32,10,9722.73,3,4,4,344,Loyal
2947,15,6,5990.41,4,2,2,422,Potential Loyalist
2948,112,5,4758.83,1,2,2,122,At Risk
2949,14,3,1857.76,4,1,1,411,Regular
2950,76,3,1953.15,2,1,1,211,Regular
2951,86,9,11002.560000000001,2,4,4,244,Big Spender
2952,28,5,6242.1,3,2,3,323,Potential Loyalist
2953,76,5,6263.34,2,2,3,223,Regular
2954,7,6,5047.3099999999995,4,2,2,422,Potential Loyalist
2955,20,8,8309.33,3,4,4,344,Loyal
2956,98,7,5810.6900000000005,1,3,2,132,At Risk
2957,99,3,3938.5699999999997,1,1,1,111,At Risk
2958,5,7,6042.2,4,3,3,433,Loyal
2959,135,3,3525.57,1,1,1,111,At Risk
2960,89,3,5056.1,1,1,2,112,At Risk
2961,3,6,8983.52,4,2,4,424,Potential Loyalist
2962,78,3,2837.74,2,1,1,211,Regular
2963,56,5,3318.74,2,2,1,221,Regular
2964,169,2,3630.46,1,1,1,111,At Risk
2965,91,6,6158.93,1,2,3,123,At Risk
2966,33,5,5009.32,3,2,2,322,Potential Loyalist
2967,11,3,4699.01,4,1,2,412,Regular
2968,172,7,5052.9,1,3,2,132,At Risk
2969,12,6,6455.639999999999,4,2,3,423,Potential Loyalist
2970,99,4,4043.88,1,1,1,111,At Risk
2971,28,3,2449.96,3,1,1,311,Regular
2972,57,4,3218.41,2,1,1,211,Regular
2973,94,4,3872.73,1,1,1,111,At Risk
2974,160,2,1166.79,1,1,1,111,At Risk
2975,170,3,4429.83,1,1,2,112,At Risk
2976,7,4,6239.15,4,1,3,413,Regular
2977,10,5,5552.88,4,2,2,422,Potential Loyalist
2978,148,3,2701.2200000000003,1,1,1,111,At Risk
2979,115,4,3936.52,1,1,1,111,At Risk
2980,16,6,7498.77,4,2,3,423,Potential Loyalist
2981,53,7,4484.4800000000005,2,3,2,232,Regular
2982,118,7,8987.33,1,3,4,134,Big Spender
2983,130,5,7256.57,1,2,3,123,At Risk
2984,159,5,6200.1,1,2,3,123,At Risk
2985,39,10,10664.07,3,4,4,344,Loyal
2986,29,9,9529.92,3,4,4,344,Loyal
2987,18,5,5300.65,4,2,2,422,Potential Loyalist
2988,33,8,8349.34,3,4,4,344,Loyal
2989,71,9,11757.14,2,4,4,244,Big Spender
2990,15,7,5394.23,4,3,2,432,Loyal
2991,76,6,5559.9800000000005,2,2,2,222,Regular
2992,10,8,10530.96,4,4,4,444,Champion
2993,10,8,11450.73,4,4,4,444,Champion
2994,16,3,719.38,4,1,1,411,Regular
2995,11,5,5069.75,4,2,2,422,Potential Loyalist
2996,22,3,4774.51,3,1,2,312,Regular
2997,32,6,5293.91,3,2,2,322,Potential Loyalist
2998,67,3,4629.21,2,1,2,212,Regular
2999,9,11,12745.98,4,4,4,444,Champion
3000,43,4,4848.29,3,1,2,312,Regular
3001,105,4,4664.8,1,1,2,112,At Risk
3002,45,7,7201.75,3,3,3,333,Loyal
3003,112,9,7885.54,1,4,3,143,At Risk
3004,114,5,5048.79,1,2,2,122,At Risk
3005,190,3,3682.5499999999997,1,1,1,111,At Risk
3006,31,4,5912.1,3,1,2,312,Regular
3007,4,7,8547.34,4,3,4,434,Loyal
3008,6,6,7710.66,4,2,3,423,Potential Loyalist
3009,89,4,4421.04,1,1,2,112,At Risk
3010,111,5,4911.610000000001,1,2,2,122,At Risk
3011,36,4,3080.8,3,1,1,311,Regular
3012,4,6,9204.57,4,2,4,424,Potential Loyalist
3013,5,9,8161.56,4,4,4,444,Champion
3014,20,9,8691.039999999999,3,4,4,344,Loyal
3015,47,10,14529.95,2,4,4,244,Big Spender
3016,1,5,7991.99,4,2,3,423,Potential Loyalist
3017,58,6,6588.3,2,2,3,223,Regular
3018,20,5,3833.35,3,2,1,321,Potential Loyalist
3019,65,3,4258.98,2,1,2,212,Regular
3020,23,12,11413.11,3,4,4,344,Loyal
3021,61,7,6493.42,2,3,3,233,Regular
3022,32,5,3884.79,3,2,1,321,Potential Loyalist
3023,133,4,2119.85,1,1,1,111,At Risk
3024,51,2,3539.28,2,1,1,211,Regular
3025,126,2,2263.49,1,1,1,111,At Risk
3026,93,6,5618.62,1,2,2,122,At Risk
3027,32,5,3296.91,3,2,1,321,Potential Loyalist
3028,47,5,5620.95,2,2,2,222,Regular
3029,122,4,5099.51,1,1,2,112,At Risk
3030,25,7,5700.4,3,3,2,332,Loyal
3031,3,5,6455.51,4,2,3,423,Potential Loyalist
3032,41,7,10767.02,3,3,4,334,Loyal
3033,159,2,2523.2,1,1,1,111,At Risk
3034,49,5,5496.76,2,2,2,222,Regular
3035,39,5,4522.24,3,2,2,322,Potential Loyalist
3036,157,5,8620.53,1,2,4,124,Big Spender
3037,186,3,2449.3,1,1,1,111,At Risk
3038,47,6,5268.26,2,2,2,222,Regular
3039,70,9,8652.35,2,4,4,244,Big Spender
3040,204,2,3384.3099999999995,1,1,1,111,At Risk
3041,125,2,3469.37,1,1,1,111,At Risk
3042,12,6,6916.03,4,2,3,423,Potential Loyalist
3043,12,4,4497.96,4,1,2,412,Regular
3044,5,9,10768.18,4,4,4,444,Champion
3045,66,6,8878.98,2,2,4,224,Big Spender
3046,229,5,6086.83,1,2,3,123,At Risk
3047,35,5,6712.39,3,2,3,323,Potential Loyalist
3048,5,13,14756.09,4,4,4,444,Champion
3049,44,3,3596.57,3,1,1,311,Regular
3050,67,9,12410.86,2,4,4,244,Big Spender
3051,141,4,5849.7,1,1,2,112,At Risk
3052,55,2,1216.02,2,1,1,211,Regular
3053,194,4,3823.21,1,1,1,111,At Risk
3054,3,5,7022.29,4,2,3,423,Potential Loyalist
3055,59,10,10643.23,2,4,4,244,Big Spender
3056,20,4,4165.67,3,1,2,312,Regular
3057,29,7,9733.55,3,3,4,334,Loyal
3058,25,5,8188.639999999999,3,2,4,324,Potential Loyalist
3059,143,2,3898.92,1,1,1,111,At Risk
3060,30,11,14609.22,3,4,4,344,Loyal
3061,60,9,8604.59,2,4,4,244,Big Spender
3062,47,6,6083.87,2,2,3,223,Regular
3063,93,5,3246.28,1,2,1,121,At Risk
3064,56,7,6989.68,2,3,3,233,Regular
3065,6,5,5665.26,4,2,2,422,Potential Loyalist
3066,165,4,3756.25,1,1,1,111,At Risk
3067,40,6,7095.87,3,2,3,323,Potential Loyalist
3068,80,6,5197.79,2,2,2,222,Regular
3069,71,3,3104.7999999999997,2,1,1,211,Regular
3070,120,4,1927.42,1,1,1,111,At Risk
3071,159,4,3954.99,1,1,1,111,At Risk
3072,68,7,7712.87,2,3,3,233,Regular
3073,252,3,3426.95,1,1,1,111,At Risk
3074,11,7,8822.95,4,3,4,434,Loyal
3075,82,6,5704.8,2,2,2,222,Regular
3076,210,4,4105.89,1,1,1,111,At Risk
3077,17,7,8452.62,4,3,4,434,Loyal
3078,170,3,2490.95,1,1,1,111,At Risk
3079,132,4,4030.71,1,1,1,111,At Risk
3080,5,9,10388.83,4,4,4,444,Champion
3081,107,6,8311.18,1,2,4,124,Big Spender
3082,17,5,4508.030000000001,4,2,2,422,Potential Loyalist
3083,70,6,4366.12,2,2,2,222,Regular
3084,16,6,7652.58,4,2,3,423,Potential Loyalist
3085,26,5,4858.75,3,2,2,322,Potential Loyalist
3086,12,9,9791.77,4,4,4,444,Champion
3087,85,6,6584.210000000001,2,2,3,223,Regular
3088,4,7,6701.71,4,3,3,433,Loyal
3089,28,4,6196.13,3,1,3,313,Regular
3090,199,5,6006.22,1,2,3,123,At Risk
3091,308,2,1434.48,1,1,1,111,At Risk
3092,161,3,3324.14,1,1,1,111,At Risk
3093,69,9,10362.369999999999,2,4,4,244,Big Spender
3094,162,7,6633.12,1,3,3,133,At Risk
3095,37,5,7352.31,3,2,3,323,Potential Loyalist
3096,16,3,5023.0599999999995,4,1,2,412,Regular
3097,61,3,3076.92,2,1,1,211,Regular
3098,39,4,5235.47,3,1,2,312,Regular
3099,84,2,3105.12,2,1,1,211,Regular
3100,21,4,5579.87,3,1,2,312,Regular
3101,62,4,4558.28,2,1,2,212,Regular
3102,107,4,6100.75,1,1,3,113,At Risk
3103,60,8,9084.18,2,4,4,244,Big Spender
3104,50,6,6796.84,2,2,3,223,Regular
3105,11,6,6820.6,4,2,3,423,Potential Loyalist
3106,200,5,5176.15,1,2,2,122,At Risk
3107,96,4,4003.1400000000003,1,1,1,111,At Risk
3108,54,7,10194.970000000001,2,3,4,234,Big Spender
3109,170,5,6150.85,1,2,3,123,At Risk
3110,18,3,2064.77,4,1,1,411,Regular
3111,49,5,4650.44,2,2,2,222,Regular
3112,12,8,8006.59,4,4,3,443,Champion
3113,110,8,10192.61,1,4,4,144,Big Spender
3114,4,6,6458.95,4,2,3,423,Potential Loyalist
3115,196,5,6326.07,1,2,3,123,At Risk
3116,88,6,5955.83,1,2,2,122,At Risk
3117,26,9,12615.48,3,4,4,344,Loyal
3118,13,9,14065.03,4,4,4,444,Champion
3119,6,4,4368.56,4,1,2,412,Regular
3120,21,7,7351.7,3,3,3,333,Loyal
3121,49,6,6379.44,2,2,3,223,Regular
3122,144,5,5885.77,1,2,2,122,At Risk
3123,1,4,3733.72,4,1,1,411,Regular
3124,39,3,2085.18,3,1,1,311,Regular
3125,10,4,4529.16,4,1,2,412,Regular
3126,41,8,9426.93,3,4,4,344,Loyal
3127,36,4,5836.78,3,1,2,312,Regular
3128,105,5,5753.62,1,2,2,122,At Risk
3129,17,5,6405.030000000001,4,2,3,423,Potential Loyalist
3130,1,5,6539.6,4,2,3,423,Potential Loyalist
3131,18,8,7333.7,4,4,3,443,Champion
3132,24,5,5502.29,3,2,2,322,Potential Loyalist
3133,12,6,7335.610000000001,4,2,3,423,Potential Loyalist
3134,65,7,10273.18,2,3,4,234,Big Spender
3135,122,7,7539.8099999999995,1,3,3,133,At Risk
3136,26,4,4905.76,3,1,2,312,Regular
3137,117,7,6481.77,1,3,3,133,At Risk
3138,70,4,5084.3,2,1,2,212,Regular
3139,12,3,2633.05,4,1,1,411,Regular
3140,41,3,2714.79,3,1,1,311,Regular
3141,71,7,3596.67,2,3,1,231,Regular
3142,13,4,4004.87,4,1,1,411,Regular
3143,21,11,10532.28,3,4,4,344,Loyal
3144,65,3,1975.27,2,1,1,211,Regular
3145,69,6,7219.03,2,2,3,223,Regular
3146,55,8,11006.29,2,4,4,244,Big Spender
3147,4,6,5237.77,4,2,2,422,Potential Loyalist
3148,56,6,6033.4,2,2,3,223,Regular
3149,23,3,3636.56,3,1,1,311,Regular
3150,88,7,3787.1800000000003,1,3,1,131,At Risk
3151,14,9,11451.18,4,4,4,444,Champion
3152,12,6,5683.73,4,2,2,422,Potential Loyalist
3153,128,5,8533.27,1,2,4,124,Big Spender
3154,15,7,6780.46,4,3,3,433,Loyal
3155,44,4,2692.7400000000002,3,1,1,311,Regular
3156,5,3,3087.91,4,1,1,411,Regular
3157,11,8,10424.25,4,4,4,444,Champion
3158,17,6,7721.6900000000005,4,2,3,423,Potential Loyalist
3159,26,2,3527.29,3,1,1,311,Regular
3160,53,5,6779.3099999999995,2,2,3,223,Regular
3161,84,1,792.9,2,1,1,211,Regular
3162,111,2,2734.17,1,1,1,111,At Risk
3163,15,6,5066.64,4,2,2,422,Potential Loyalist
3164,99,5,6151.66,1,2,3,123,At Risk
3165,78,8,8775.91,2,4,4,244,Big Spender
3166,48,7,9906.01,2,3,4,234,Big Spender
3167,74,4,5079.55,2,1,2,212,Regular
3168,92,4,6708.369999999999,1,1,3,113,At Risk
3169,1,7,6806.93,4,3,3,433,Loyal
3170,45,6,6884.95,3,2,3,323,Potential Loyalist
3171,76,3,3111.56,2,1,1,211,Regular
3172,56,4,3093.31,2,1,1,211,Regular
3173,46,6,8425.04,2,2,4,224,Big Spender
3174,25,6,4986.21,3,2,2,322,Potential Loyalist
3175,261,3,3044.7200000000003,1,1,1,111,At Risk
3176,25,9,7167.2699999999995,3,4,3,343,Loyal
3177,69,7,5174.7300000000005,2,3,2,232,Regular
3178,30,5,6357.4800000000005,3,2,3,323,Potential Loyalist
3179,269,1,1148.64,1,1,1,111,At Risk
3180,146,2,2298.81,1,1,1,111,At Risk
3181,10,6,8160.14,4,2,4,424,Potential Loyalist
3182,85,4,1732.02,2,1,1,211,Regular
3183,12,8,6607.77,4,4,3,443,Champion
3184,69,8,9258.6,2,4,4,244,Big Spender
3185,19,7,6809.12,3,3,3,333,Loyal
3186,20,5,5875.91,3,2,2,322,Potential Loyalist
3187,64,5,5489.099999999999,2,2,2,222,Regular
3188,117,5,3932.31,1,2,1,121,At Risk
3189,57,2,200.7,2,1,1,211,Regular
3190,93,8,5692.24,1,4,2,142,At Risk
3191,8,8,9402.43,4,4,4,444,Champion
3192,189,4,4871.5199999999995,1,1,2,112,At Risk
3193,11,6,5155.41,4,2,2,422,Potential Loyalist
3194,87,3,3691.67,2,1,1,211,Regular
3195,50,9,8409.64,2,4,4,244,Big Spender
3196,51,7,7505.92,2,3,3,233,Regular
3197,4,5,5284.57,4,2,2,422,Potential Loyalist
3198,102,4,5693.18,1,1,2,112,At Risk
3199,14,8,10703.79,4,4,4,444,Champion
3200,40,5,4865.6900000000005,3,2,2,322,Potential Loyalist
3201,22,7,7757.7300000000005,3,3,3,333,Loyal
3202,12,8,9341.0,4,4,4,444,Champion
3203,8,3,4714.8099999999995,4,1,2,412,Regular
3204,35,9,12368.289999999999,3,4,4,344,Loyal
3205,97,6,6054.93,1,2,3,123,At Risk
3206,76,7,7842.21,2,3,3,233,Regular
3207,82,5,3751.87,2,2,1,221,Regular
3208,54,8,9638.46,2,4,4,244,Big Spender
3209,10,4,3112.43,4,1,1,411,Regular
3210,10,5,3992.06,4,2,1,421,Potential Loyalist
3211,36,3,3667.73,3,1,1,311,Regular
3212,100,7,12326.75,1,3,4,134,Big Spender
3213,69,5,4363.18,2,2,2,222,Regular
3214,69,4,4838.349999999999,2,1,2,212,Regular
3215,67,7,11950.24,2,3,4,234,Big Spender
3216,1,4,3366.82,4,1,1,411,Regular
3217,9,11,10733.56,4,4,4,444,Champion
3218,217,5,4886.1,1,2,2,122,At Risk
3219,28,8,7191.65,3,4,3,343,Loyal
3220,41,8,7616.3,3,4,3,343,Loyal
3221,112,9,11096.32,1,4,4,144,Big Spender
3222,16,2,2179.35,4,1,1,411,Regular
3223,15,8,8793.49,4,4,4,444,Champion
3224,52,9,8518.72,2,4,4,244,Big Spender
3225,9,7,7505.34,4,3,3,433,Loyal
3226,21,4,1217.42,3,1,1,311,Regular
3227,4,6,6029.25,4,2,3,423,Potential Loyalist
3228,41,7,9815.41,3,3,4,334,Loyal
3230,70,5,5698.38,2,2,2,222,Regular
3231,2,7,7562.51,4,3,3,433,Loyal
3232,9,13,13451.28,4,4,4,444,Champion
3233,81,3,2477.0699999999997,2,1,1,211,Regular
3234,150,2,2358.0,1,1,1,111,At Risk
3235,223,1,1163.89,1,1,1,111,At Risk
3237,177,7,8413.77,1,3,4,134,Big Spender
3238,30,5,3916.44,3,2,1,321,Potential Loyalist
3239,3,6,4374.75,4,2,2,422,Potential Loyalist
3240,39,10,12357.57,3,4,4,344,Loyal
3241,8,7,9518.2,4,3,4,434,Loyal
3242,50,7,10813.44,2,3,4,234,Big Spender
3243,164,4,4005.26,1,1,1,111,At Risk
3244,22,4,3578.91,3,1,1,311,Regular
3245,94,6,5577.43,1,2,2,122,At Risk
3246,100,5,6186.950000000001,1,2,3,123,At Risk
3247,45,8,7108.27,3,4,3,343,Loyal
3248,59,4,3305.23,2,1,1,211,Regular
3249,34,8,12502.35,3,4,4,344,Loyal
3250,86,6,4950.37,2,2,2,222,Regular
3251,8,11,9947.98,4,4,4,444,Champion
3252,19,7,5910.41,3,3,2,332,Loyal
3253,6,3,4743.31,4,1,2,412,Regular
3254,32,7,7980.87,3,3,3,333,Loyal
3255,3,6,7050.41,4,2,3,423,Potential Loyalist
3256,13,10,12399.539999999999,4,4,4,444,Champion
3257,7,3,5121.28,4,1,2,412,Regular
3258,18,8,11196.13,4,4,4,444,Champion
3259,33,2,1027.94,3,1,1,311,Regular
3260,125,3,3833.56,1,1,1,111,At Risk
3261,39,6,5630.11,3,2,2,322,Potential Loyalist
3262,2,10,9899.64,4,4,4,444,Champion
3263,24,5,4721.62,3,2,2,322,Potential Loyalist
3264,24,8,9097.93,3,4,4,344,Loyal
3265,89,7,3458.83,1,3,1,131,At Risk
3266,72,7,6947.21,2,3,3,233,Regular
3267,89,6,7867.97,1,2,3,123,At Risk
3268,133,6,8610.78,1,2,4,124,Big Spender
3269,36,4,4857.44,3,1,2,312,Regular
3270,123,5,7135.8099999999995,1,2,3,123,At Risk
3271,91,5,4571.639999999999,1,2,2,122,At Risk
